first_arrival_time,success,num_alerted,environment,policy
2.028826278983841,True,3,urban,Local Small
2.0334517096452607,True,5,urban,Local Small
1.257700559089653,True,5,urban,Local Small
1.057185189792647,True,5,urban,Local Small
2.345582352130172,True,5,urban,Local Small
0.0,True,5,urban,Local Small
2.7021471754291753,True,5,urban,Local Small
2.6765840781382257,True,5,urban,Local Small
1.4262218918126948,True,5,urban,Local Small
2.379258529739665,True,5,urban,Local Small
2.2060635102627475,True,5,urban,Local Small
2.374643870261102,True,5,urban,Local Small
2.194849826987953,True,5,urban,Local Small
1.4796448194834229,True,5,urban,Local Small
0.8545036474074901,True,5,urban,Local Small
0.0,True,5,urban,Local Small
0.5226284656309945,True,5,urban,Local Small
2.6593867795995427,True,5,urban,Local Small
3.3557019564092725,True,5,urban,Local Small
2.1266555093182333,True,4,urban,Local Small
1.9838024303810267,True,5,urban,Local Small
2.0259903044118883,True,5,urban,Local Small
1.4740511068182358,True,5,urban,Local Small
1.4488274957865843,True,5,urban,Local Small
1.4728761707578282,True,5,urban,Local Small
1.8983087245995716,True,5,urban,Local Small
0.909933709874241,True,5,urban,Local Small
3.2948965863279795,True,5,urban,Local Small
3.1156446893897884,True,5,urban,Local Small
1.3982983460414535,True,5,urban,Local Small
2.395170703096853,True,5,urban,Local Small
1.1879832328882585,True,5,urban,Local Small
3.698251500985399,True,2,urban,Local Small
1.4621347147088826,True,5,urban,Local Small
2.548552521939525,True,5,urban,Local Small
2.5038905022493627,True,5,urban,Local Small
2.0106976300695507,True,5,urban,Local Small
1.9476002012343345,True,5,urban,Local Small
1.5539238975969027,True,5,urban,Local Small
1.7331554798433444,True,5,urban,Local Small
1.2984645239919597,True,5,urban,Local Small
4.332050221334228,True,2,urban,Local Small
1.6945778344889995,True,5,urban,Local Small
3.405721915054025,True,5,urban,Local Small
1.314867293571978,True,5,urban,Local Small
1.5715345734832808,True,5,urban,Local Small
1.1784540418194345,True,5,urban,Local Small
2.3173259856981283,True,5,urban,Local Small
1.4682101904198581,True,5,urban,Local Small
3.3836934295144347,True,5,urban,Local Small
1.4342734878707357,True,5,urban,Local Small
2.892195539746217,True,5,urban,Local Small
3.192913013199461,True,5,urban,Local Small
0.5781452462900147,True,5,urban,Local Small
1.6343470343600333,True,5,urban,Local Small
1.8856543973022635,True,5,urban,Local Small
2.034903750406857,True,5,urban,Local Small
1.178172221048229,True,5,urban,Local Small
3.124679513492581,True,5,urban,Local Small
3.052907515788289,True,5,urban,Local Small
1.1469016058359598,True,5,urban,Local Small
2.2893628818289002,True,5,urban,Local Small
2.2306304748295975,True,5,urban,Local Small
1.0673929938552784,True,5,urban,Local Small
1.1580855443433964,True,5,urban,Local Small
4.066648258466198,True,2,urban,Local Small
2.8155054898526646,True,5,urban,Local Small
2.87690097422418,True,5,urban,Local Small
2.3692035037731336,True,4,urban,Local Small
1.9699593774575221,True,4,urban,Local Small
0.4433462619222251,True,4,urban,Local Small
2.201482890964163,True,5,urban,Local Small
0.5828399381996641,True,5,urban,Local Small
2.9362111931870336,True,5,urban,Local Small
1.0694154340741115,True,5,urban,Local Small
1.4501234048073184,True,5,urban,Local Small
1.0456564863638849,True,5,urban,Local Small
